date,open,high,low,close,adj_close,volume,ticker
2015-01-02,98.16999816894533,98.86000061035156,96.52999877929688,97.5,84.12268829345703,1991700.0,STZ
2015-01-05,97.37999725341795,100.25,96.58999633789062,99.81999969482422,86.12439727783203,2422300.0,STZ
2015-01-06,102.20999908447266,105.3499984741211,99.22000122070312,100.45999908447266,86.67656707763672,3278800.0,STZ
2015-01-07,101.05999755859376,103.77999877929688,100.86000061035156,103.0500030517578,88.91123962402344,2156500.0,STZ
2015-01-08,108.33999633789062,109.23999786376952,106.58999633789062,107.63999938964844,92.87146759033205,3613700.0,STZ
2015-01-09,106.93000030517578,107.73999786376952,106.4499969482422,107.33999633789062,92.61261749267578,1559700.0,STZ
2015-01-12,107.38999938964844,108.5199966430664,106.52999877929688,106.97000122070312,92.29338073730467,1249900.0,STZ
2015-01-13,107.62000274658205,108.56999969482422,105.3000030517578,106.3000030517578,91.71533203125,1623300.0,STZ
2015-01-14,105.8000030517578,108.48999786376952,105.20999908447266,108.43000030517578,93.55305480957033,2006700.0,STZ
2015-01-15,109.36000061035156,109.37999725341795,107.6999969482422,108.18000030517578,93.33739471435548,1056000.0,STZ
2015-01-16,108.16999816894533,111.7300033569336,108.16000366210938,111.5999984741211,96.28812408447266,2052200.0,STZ
2015-01-20,112.0,112.0,110.5199966430664,111.0,95.77044677734376,1289300.0,STZ
2015-01-21,110.77999877929688,111.25,109.91000366210938,110.52999877929688,95.36495208740234,2221200.0,STZ
2015-01-22,111.19000244140624,111.5,109.5999984741211,111.4000015258789,96.11558532714844,2453900.0,STZ
2015-01-23,111.0,111.20999908447266,110.13999938964844,110.61000061035156,95.4339599609375,858200.0,STZ
2015-01-26,110.4000015258789,111.86000061035156,109.9000015258789,111.72000122070312,96.39167022705078,921500.0,STZ
2015-01-27,110.66999816894533,111.76000213623048,110.18000030517578,111.29000091552734,96.02067565917967,707000.0,STZ
2015-01-28,111.4499969482422,112.38999938964844,110.19000244140624,110.29000091552734,95.1578598022461,772900.0,STZ
2015-01-29,110.79000091552734,111.87000274658205,110.1500015258789,111.77999877929688,96.44344329833984,1170100.0,STZ
2015-01-30,110.94000244140624,111.48999786376952,110.0,110.4499969482422,95.2959213256836,1058200.0,STZ
2015-02-02,110.4499969482422,111.36000061035156,109.47000122070312,111.3000030517578,96.029296875,844600.0,STZ
2015-02-03,111.66999816894533,111.8000030517578,110.23999786376952,111.31999969482422,96.04653930664062,1039300.0,STZ
2015-02-04,111.12000274658205,113.11000061035156,110.75,112.05999755859376,96.68502807617188,1355600.0,STZ
2015-02-05,112.5,112.95999908447266,112.0,112.66000366210938,97.20269775390624,810800.0,STZ
2015-02-06,112.33000183105467,113.58999633789062,111.5,112.91000366210938,97.4184112548828,1124900.0,STZ
2015-02-09,112.11000061035156,112.5999984741211,111.48999786376952,111.86000061035156,96.5124969482422,946800.0,STZ
2015-02-10,112.37999725341795,113.73999786376952,112.26000213623048,113.4000015258789,97.84117126464844,870100.0,STZ
2015-02-11,113.4499969482422,114.19000244140624,112.06999969482422,113.52999877929688,97.9533462524414,826300.0,STZ
2015-02-12,113.56999969482422,114.4499969482422,112.88999938964844,113.51000213623048,97.9360580444336,966500.0,STZ
2015-02-13,113.3000030517578,113.4800033569336,112.1999969482422,113.02999877929688,97.5219497680664,683000.0,STZ
2015-02-17,113.0199966430664,114.3499984741211,112.51000213623048,114.12999725341795,98.4710464477539,731500.0,STZ
2015-02-18,113.72000122070312,114.80999755859376,113.29000091552734,114.68000030517578,98.94554901123048,640500.0,STZ
2015-02-19,114.66000366210938,115.01000213623048,114.23999786376952,114.77999877929688,99.03182220458984,583200.0,STZ
2015-02-20,114.6999969482422,115.9800033569336,113.80999755859376,115.75,99.86872863769533,1010600.0,STZ
2015-02-23,115.25,115.7699966430664,114.80999755859376,114.9499969482422,99.1785125732422,860400.0,STZ
2015-02-24,115.1500015258789,116.2300033569336,115.0199966430664,115.70999908447266,99.83424377441406,1150500.0,STZ
2015-02-25,115.9499969482422,116.0500030517578,113.58999633789062,114.13999938964844,98.4796142578125,1154500.0,STZ
2015-02-26,114.13999938964844,115.9499969482422,114.0500030517578,115.77999877929688,99.89462280273438,614900.0,STZ
2015-02-27,116.0500030517578,116.29000091552734,114.41000366210938,114.72000122070312,98.98007202148438,718500.0,STZ
2015-03-02,114.43000030517578,115.98999786376952,114.08000183105467,115.9800033569336,100.0671844482422,667500.0,STZ
2015-03-03,115.8499984741211,115.95999908447266,114.69000244140624,115.1500015258789,99.3510513305664,740100.0,STZ
2015-03-04,115.06999969482422,115.36000061035156,114.37000274658205,114.43000030517578,98.7298812866211,512600.0,STZ
2015-03-05,114.56999969482422,115.06999969482422,113.4000015258789,113.81999969482422,98.20355987548828,571800.0,STZ
2015-03-06,112.5500030517578,112.73999786376952,110.4499969482422,110.91000366210938,95.6928253173828,1154100.0,STZ
2015-03-09,111.8499984741211,115.36000061035156,111.54000091552734,115.2300033569336,99.42008972167967,1607500.0,STZ
2015-03-10,114.06999969482422,115.1500015258789,113.5500030517578,114.55999755859376,98.84200286865234,1146400.0,STZ
2015-03-11,114.58999633789062,116.19000244140624,114.16999816894533,115.61000061035156,99.74797058105467,1043900.0,STZ
2015-03-12,115.98999786376952,118.1500015258789,115.72000122070312,117.98999786376952,101.80137634277344,1285700.0,STZ
2015-03-13,117.76000213623048,117.98999786376952,115.8499984741211,116.44000244140624,100.464111328125,917200.0,STZ
2015-03-16,116.48999786376952,118.5,116.2300033569336,117.37999725341795,101.27510833740234,1271200.0,STZ
2015-03-17,116.62999725341795,117.3000030517578,114.77999877929688,115.48999786376952,99.64442443847656,773800.0,STZ
2015-03-18,115.41999816894533,117.87999725341795,114.5999984741211,117.23999786376952,101.1543197631836,1391200.0,STZ
2015-03-19,117.0,117.01000213623048,115.54000091552734,116.04000091552734,100.11896514892578,622700.0,STZ
2015-03-20,116.23999786376952,118.4000015258789,116.01000213623048,118.25,102.02572631835938,1531800.0,STZ
2015-03-23,118.0500030517578,118.19000244140624,116.97000122070312,117.0,100.94727325439452,691100.0,STZ
2015-03-24,117.0500030517578,118.43000030517578,116.5999984741211,117.87000274658205,101.69788360595705,912900.0,STZ
2015-03-25,118.37999725341795,118.45999908447266,115.08999633789062,115.4000015258789,99.56676483154295,1003400.0,STZ
2015-03-26,114.80999755859376,115.73999786376952,114.08000183105467,114.80999755859376,99.05774688720705,631000.0,STZ
2015-03-27,114.73999786376952,115.1999969482422,114.25,114.4800033569336,98.7729949951172,1009700.0,STZ
2015-03-30,115.1500015258789,117.43000030517578,114.56999969482422,116.93000030517578,100.88682556152344,991500.0,STZ
2015-03-31,116.4000015258789,116.97000122070312,115.47000122070312,116.20999908447266,100.2656021118164,1161500.0,STZ
2015-04-01,116.13999938964844,116.37000274658205,114.75,116.22000122070312,100.2742691040039,1333500.0,STZ
2015-04-02,116.55999755859376,118.05999755859376,115.93000030517578,117.75,101.59435272216795,967100.0,STZ
2015-04-06,117.47000122070312,120.23999786376952,117.44000244140624,119.37999725341795,103.00071716308594,1434800.0,STZ
2015-04-07,119.37999725341795,119.73999786376952,118.13999938964844,118.2699966430664,102.0429916381836,907800.0,STZ
2015-04-08,118.66000366210938,119.8499984741211,118.47000122070312,119.16999816894533,102.8195343017578,1482700.0,STZ
2015-04-09,119.19000244140624,121.87999725341795,118.5,120.05999755859376,103.5873794555664,1953600.0,STZ
2015-04-10,120.87999725341795,121.79000091552734,119.41999816894533,121.6999969482422,105.00238800048828,1465100.0,STZ
2015-04-13,121.8000030517578,121.91999816894533,119.80999755859376,119.91999816894533,103.46660614013672,957500.0,STZ
2015-04-14,118.98999786376952,119.41999816894533,117.6999969482422,118.0199966430664,101.82730865478516,1072300.0,STZ
