date,adj close,close,high,low,open,volume,ticker
,mck,mck,mck,mck,mck,mck,
2015-01-02,190.90879821777344,207.1999969482422,209.92999267578125,205.72000122070312,209.05999755859375,787500,MCK
2015-01-05,192.47509765625,208.89999389648438,210.22999572753906,206.0500030517578,206.35000610351562,1260800,MCK
2015-01-06,192.03286743164062,208.4199981689453,212.0,206.8300018310547,209.0,1195400,MCK
2015-01-07,197.86514282226562,214.75,215.19000244140625,209.4499969482422,210.2100067138672,1163200,MCK
2015-01-08,200.1225128173828,217.1999969482422,218.0500030517578,215.00999450683594,216.1999969482422,1665200,MCK
2015-01-09,199.63421630859375,216.6699981689453,218.13999938964844,216.25999450683594,217.47999572753906,741000,MCK
2015-01-12,197.78224182128906,214.66000366210938,217.92999267578125,213.85000610351562,217.75,720800,MCK
2015-01-13,197.77301025390625,214.64999389648438,218.24000549316406,213.0,217.17999267578125,900100,MCK
2015-01-14,196.7410430908203,213.52999877929688,215.32000732421875,212.5,213.13999938964844,730200,MCK
2015-01-15,194.6864013671875,211.3000030517578,214.30999755859375,211.2100067138672,213.6300048828125,973300,MCK
2015-01-16,197.15573120117188,213.97999572753906,214.22999572753906,209.1199951171875,210.52000427246094,921900,MCK
2015-01-20,197.9757537841797,214.8699951171875,216.05999755859375,212.13999938964844,216.05999755859375,862000,MCK
2015-01-21,198.30743408203125,215.22999572753906,216.1699981689453,213.44000244140625,213.75999450683594,751400,MCK
2015-01-22,201.6796112060547,218.88999938964844,219.0,213.19000244140625,215.0,942600,MCK
2015-01-23,200.5556182861328,217.6699981689453,219.67999267578125,217.47000122070312,218.86000061035156,613900,MCK
2015-01-26,201.7257537841797,218.94000244140625,219.0500030517578,215.75999450683594,217.11000061035156,690300,MCK
2015-01-27,200.59242248535156,217.7100067138672,219.07000732421875,215.6999969482422,217.64999389648438,749100,MCK
2015-01-28,200.80430603027344,217.94000244140625,222.92999267578125,217.61000061035156,219.05999755859375,1910500,MCK
2015-01-29,202.26934814453125,219.52999877929688,219.75,216.35000610351562,217.5500030517578,1112600,MCK
2015-01-30,195.93020629882812,212.64999389648438,219.13999938964844,212.22000122070312,218.64999389648438,1352300,MCK
2015-02-02,197.9388885498047,214.8300018310547,214.89999389648438,210.6300048828125,212.8300018310547,1069900,MCK
2015-02-03,196.37254333496094,213.1300048828125,216.11000061035156,209.0,215.25,1707300,MCK
2015-02-04,194.26255798339844,210.83999633789062,213.77999877929688,210.66000366210938,212.42999267578125,1683800,MCK
2015-02-05,198.88792419433594,215.86000061035156,217.2899932861328,212.33999633789062,212.47000122070312,2398800,MCK
2015-02-06,205.24533081054688,222.75999450683594,225.05999755859375,218.75,220.97999572753906,2099300,MCK
2015-02-09,201.0991973876953,218.25999450683594,221.22000122070312,215.77999877929688,221.02000427246094,1764900,MCK
2015-02-10,204.95974731445312,222.4499969482422,222.91000366210938,218.97999572753906,220.0800018310547,1234100,MCK
2015-02-11,206.13914489746094,223.72999572753906,225.0,221.3300018310547,221.6300048828125,1032000,MCK
